|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           8
f_CO2          f_O2           MgO,wt%        FeO,wt%        SiO2,wt%       H2O,wt%        O2,wt%         CO2,wt%       
-0.398734       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.357595       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.316456       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.275316       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.234177       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.193038       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.151899       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.110759       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.696203E-001  -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.284810E-001  -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.126582E-001  -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.537975E-001  -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.949367E-001  -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.136076       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.177215       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.218354       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.259494       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.300633       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.341772       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.382911       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.424051       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.465190       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.506329       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.547468       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.588608       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.629747       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.670886       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.712025       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.753165       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.794304       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.835443       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.876582       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.917722       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 0.958861       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
  1.00000       -17.7532        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -12.0000       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.9589       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.9177       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.8766       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.8354       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.7943       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.7532       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.7120       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.6709       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.6297       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.5886       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.5475       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.5063       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.4652       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.4241       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.3829       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.3418       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.3006       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.2595       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.2184       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.1772       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.1361       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.0949       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.0538       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -11.0127       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.9715       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.9304       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.8892       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.8481       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.8070       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.7658       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.7247       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.6835       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.6424       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.6013       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.5601       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.5190       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.4778       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.4367       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.3956       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.3544       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.3133       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.2722       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.2310       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.1899       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.1487       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.1076       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.0665       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -10.0253       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.98418       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.94304       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.90190       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.86076       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.81962       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.77848       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.73734       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.69620       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.65506       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.61392       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.57278       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.53165       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.49051       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.44937       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.40823       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.36709       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.32595       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.28481       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.24367       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.20253       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.16139       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.12025       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.07911       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -9.03797       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.99684       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.95570       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.91456       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.87342       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.83228       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.79114       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.75000       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.70886       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.66772       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.62658       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.58544       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.54430       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.50316       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.46203       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.42089       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.37975       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.33861       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.29747       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.25633       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.21519       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.17405       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.13291       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.09177       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.05063       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -8.00949       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -7.96835       -17.4051        28.0662        33.3530        34.8669        0.00000        3.71382        0.00000     
 -7.92722       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.88608       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.84494       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.80380       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.76266       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.72152       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.68038       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.63924       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.59810       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.55696       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.51582       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.47468       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.43354       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.39241       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.35127       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.31013       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.26899       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.22785       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.18671       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.14557       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.10443       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.06329       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -7.02215       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -6.98101       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -6.93987       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -6.89873       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -6.85759       -17.4051        26.7023        31.7322        33.1725        0.00000        3.53335        4.85961     
 -6.81646       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.77532       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.73418       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.69304       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.65190       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.61076       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.56962       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.52848       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.48734       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.44620       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.40506       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.36392       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.32278       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.28165       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.24051       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.19937       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.15823       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.11709       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.07595       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -6.03481       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.99367       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.95253       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.91139       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.87025       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.82911       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.78797       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.74684       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.70570       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.66456       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.62342       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.58228       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.54114       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.50000       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.45886       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.41772       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.37658       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.33544       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.29430       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.25316       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.21203       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.17089       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.12975       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.08861       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.04747       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -5.00633       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.96519       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.92405       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.88291       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.84177       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.80063       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.75949       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.71835       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.67722       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.63608       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.59494       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.55380       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.51266       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.47152       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.43038       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.38924       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.34810       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.30696       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.26582       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.22468       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.18354       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.14241       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.10127       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.06013       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -4.01899       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.97785       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.93671       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.89557       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.85443       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.81329       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.77215       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.73101       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.68987       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.64873       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.60759       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.56646       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.52532       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.48418       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.44304       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.40190       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.36076       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.31962       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.27848       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.23734       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.19620       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.15506       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.11392       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.07278       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -3.03165       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.99051       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.94937       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.90823       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.86709       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.82595       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.78481       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.74367       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.70253       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.66139       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.62025       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.57911       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.53797       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.49684       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.45570       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.41456       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.37342       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.33228       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.29114       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.25000       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.20886       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.16772       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.12658       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.08544       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.04430       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -2.00316       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.96203       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.92089       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.87975       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.83861       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.79747       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.75633       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.71519       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.67405       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.63291       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.59177       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.55063       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.50949       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.46835       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.42722       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.38608       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.34494       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.30380       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.26266       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.22152       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.18038       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.13924       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.09810       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.05696       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
 -1.01582       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.974684       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.933544       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.892405       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.851266       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.810127       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.768987       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.727848       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.686709       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.645570       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.604430       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.563291       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
-0.522152       -17.4051        21.4825        25.5291        26.6879        0.00000        2.84264        23.4578     
