|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           5
f_CO2          f_O2           C[O(HP)1]      C[Opx(HP)2]    C[Cc(AE)3]    
 -4.75949       -30.6329                 NaN            NaN   1.00000     
 -4.71835       -30.6329                 NaN            NaN   1.00000     
 -4.67722       -30.6329                 NaN            NaN   1.00000     
 -4.63608       -30.6329                 NaN            NaN   1.00000     
 -4.59494       -30.6329                 NaN            NaN   1.00000     
 -4.55380       -30.6329                 NaN            NaN   1.00000     
 -4.51266       -30.6329                 NaN            NaN   1.00000     
 -4.47152       -30.6329                 NaN            NaN   1.00000     
 -4.43038       -30.6329                 NaN            NaN   1.00000     
 -4.38924       -30.6329                 NaN            NaN   1.00000     
 -4.34810       -30.6329                 NaN            NaN   1.00000     
 -4.30696       -30.6329                 NaN            NaN   1.00000     
 -4.26582       -30.6329                 NaN            NaN   1.00000     
 -4.22468       -30.6329                 NaN            NaN   1.00000     
 -4.18354       -30.6329                 NaN            NaN   1.00000     
 -4.14241       -30.6329                 NaN            NaN   1.00000     
 -4.10127       -30.6329                 NaN            NaN   1.00000     
 -4.06013       -30.6329                 NaN            NaN   1.00000     
 -4.01899       -30.6329                 NaN            NaN   1.00000     
 -3.97785       -30.6329                 NaN            NaN   1.00000     
 -3.93671       -30.6329                 NaN            NaN   1.00000     
 -3.89557       -30.6329                 NaN            NaN   1.00000     
 -3.85443       -30.6329                 NaN            NaN   1.00000     
 -3.81329       -30.6329                 NaN            NaN   1.00000     
 -3.77215       -30.6329                 NaN            NaN   1.00000     
 -3.73101       -30.6329                 NaN            NaN   1.00000     
 -3.68987       -30.6329                 NaN            NaN   1.00000     
 -3.64873       -30.6329                 NaN            NaN   1.00000     
 -3.60759       -30.6329                 NaN            NaN   1.00000     
 -3.56646       -30.6329                 NaN            NaN   1.00000     
 -3.52532       -30.6329                 NaN            NaN   1.00000     
 -3.48418       -30.6329                 NaN            NaN   1.00000     
 -3.44304       -30.6329                 NaN            NaN   1.00000     
 -3.40190       -30.6329                 NaN            NaN   1.00000     
 -3.36076       -30.6329                 NaN            NaN   1.00000     
 -3.31962       -30.6329                 NaN            NaN   1.00000     
 -3.27848       -30.6329                 NaN            NaN   1.00000     
 -3.23734       -30.6329                 NaN            NaN   1.00000     
 -3.19620       -30.6329                 NaN            NaN   1.00000     
 -3.15506       -30.6329                 NaN            NaN   1.00000     
 -3.11392       -30.6329                 NaN            NaN   1.00000     
 -3.07278       -30.6329                 NaN            NaN   1.00000     
 -3.03165       -30.6329                 NaN            NaN   1.00000     
 -2.99051       -30.6329                 NaN            NaN   1.00000     
 -2.94937       -30.6329                 NaN            NaN   1.00000     
 -2.90823       -30.6329                 NaN            NaN   1.00000     
 -2.86709       -30.6329                 NaN            NaN   1.00000     
 -2.82595       -30.6329                 NaN            NaN   1.00000     
 -2.78481       -30.6329                 NaN            NaN   1.00000     
 -2.74367       -30.6329                 NaN            NaN   1.00000     
 -2.70253       -30.6329                 NaN            NaN   1.00000     
 -2.66139       -30.6329                 NaN            NaN   1.00000     
 -2.62025       -30.6329                 NaN            NaN   1.00000     
 -2.57911       -30.6329                 NaN            NaN   1.00000     
 -2.53797       -30.6329                 NaN            NaN   1.00000     
 -2.49684       -30.6329                 NaN            NaN   1.00000     
 -2.45570       -30.6329                 NaN            NaN   1.00000     
 -2.41456       -30.6329                 NaN            NaN   1.00000     
 -2.37342       -30.6329                 NaN            NaN   1.00000     
 -2.33228       -30.6329                 NaN            NaN   1.00000     
 -2.29114       -30.6329                 NaN            NaN   1.00000     
 -2.25000       -30.6329                 NaN            NaN   1.00000     
 -2.20886       -30.6329                 NaN            NaN   1.00000     
 -2.16772       -30.6329                 NaN            NaN   1.00000     
 -2.12658       -30.6329                 NaN            NaN   1.00000     
 -2.08544       -30.6329                 NaN            NaN   1.00000     
 -2.04430       -30.6329                 NaN            NaN   1.00000     
 -2.00316       -30.6329                 NaN            NaN   1.00000     
 -1.96203       -30.6329                 NaN            NaN   1.00000     
 -1.92089       -30.6329                 NaN            NaN   1.00000     
 -1.87975       -30.6329                 NaN            NaN   1.00000     
 -1.83861       -30.6329                 NaN            NaN   1.00000     
 -1.79747       -30.6329                 NaN            NaN   1.00000     
 -1.75633       -30.6329                 NaN            NaN   1.00000     
 -1.71519       -30.6329                 NaN            NaN   1.00000     
 -1.67405       -30.6329                 NaN            NaN   1.00000     
 -1.63291       -30.6329                 NaN            NaN   1.00000     
 -1.59177       -30.6329                 NaN            NaN   1.00000     
 -1.55063       -30.6329                 NaN            NaN   1.00000     
 -1.50949       -30.6329                 NaN            NaN   1.00000     
 -1.46835       -30.6329                 NaN            NaN   1.00000     
 -1.42722       -30.6329                 NaN            NaN   1.00000     
 -1.38608       -30.6329                 NaN            NaN   1.00000     
 -1.34494       -30.6329                 NaN            NaN   1.00000     
 -1.30380       -30.6329                 NaN            NaN   1.00000     
 -1.26266       -30.6329                 NaN            NaN   1.00000     
 -1.22152       -30.6329                 NaN            NaN   1.00000     
 -1.18038       -30.6329                 NaN            NaN   1.00000     
 -1.13924       -30.6329                 NaN            NaN   1.00000     
 -1.09810       -30.6329                 NaN            NaN   1.00000     
 -1.05696       -30.6329                 NaN            NaN   1.00000     
 -1.01582       -30.6329                 NaN            NaN   1.00000     
-0.974684       -30.6329                 NaN            NaN   1.00000     
-0.933544       -30.6329                 NaN            NaN   1.00000     
-0.892405       -30.6329                 NaN            NaN   1.00000     
-0.851266       -30.6329                 NaN            NaN   1.00000     
-0.810127       -30.6329                 NaN            NaN   1.00000     
-0.768987       -30.6329                 NaN            NaN   1.00000     
-0.727848       -30.6329                 NaN            NaN   1.00000     
-0.686709       -30.6329                 NaN            NaN   1.00000     
-0.645570       -30.6329                 NaN            NaN   1.00000     
-0.604430       -30.6329                 NaN            NaN   1.00000     
-0.563291       -30.6329                 NaN            NaN   1.00000     
-0.522152       -30.6329                 NaN            NaN   1.00000     
-0.481013       -30.6329                 NaN            NaN   1.00000     
-0.439873       -30.6329                 NaN            NaN   1.00000     
-0.398734       -30.6329                 NaN            NaN   1.00000     
-0.357595       -30.6329                 NaN            NaN   1.00000     
-0.316456       -30.6329                 NaN            NaN   1.00000     
-0.275316       -30.6329                 NaN            NaN   1.00000     
-0.234177       -30.6329                 NaN            NaN   1.00000     
-0.193038       -30.6329                 NaN            NaN   1.00000     
-0.151899       -30.6329                 NaN            NaN   1.00000     
-0.110759       -30.6329                 NaN            NaN   1.00000     
-0.696203E-001  -30.6329                 NaN            NaN   1.00000     
-0.284810E-001  -30.6329                 NaN            NaN   1.00000     
 0.126582E-001  -30.6329                 NaN            NaN   1.00000     
 0.537975E-001  -30.6329                 NaN            NaN   1.00000     
 0.949367E-001  -30.6329                 NaN            NaN   1.00000     
 0.136076       -30.6329                 NaN            NaN   1.00000     
 0.177215       -30.6329                 NaN            NaN   1.00000     
 0.218354       -30.6329                 NaN            NaN   1.00000     
 0.259494       -30.6329                 NaN            NaN   1.00000     
 0.300633       -30.6329                 NaN            NaN  0.999999     
 0.341772       -30.6329                 NaN            NaN   1.00000     
 0.382911       -30.6329                 NaN            NaN  0.999999     
 0.424051       -30.6329                 NaN            NaN  0.999999     
 0.465190       -30.6329                 NaN            NaN  0.999999     
 0.506329       -30.6329                 NaN            NaN  0.999999     
 0.547468       -30.6329                 NaN            NaN  0.999999     
 0.588608       -30.6329                 NaN            NaN  0.999999     
 0.629747       -30.6329                 NaN            NaN  0.999999     
 0.670886       -30.6329                 NaN            NaN  0.999999     
 0.712025       -30.6329                 NaN            NaN  0.999998     
 0.753165       -30.6329                 NaN            NaN  0.999998     
 0.794304       -30.6329                 NaN            NaN  0.999998     
 0.835443       -30.6329                 NaN            NaN  0.999999     
 0.876582       -30.6329                 NaN            NaN  0.999998     
 0.917722       -30.6329                 NaN            NaN  0.999998     
 0.958861       -30.6329                 NaN            NaN  0.999998     
  1.00000       -30.6329                 NaN            NaN  0.999998     
 -12.0000       -30.2848        1.00000        1.00000                 NaN
 -11.9589       -30.2848        1.00000        1.00000                 NaN
 -11.9177       -30.2848        1.00000        1.00000                 NaN
 -11.8766       -30.2848        1.00000        1.00000                 NaN
 -11.8354       -30.2848        1.00000        1.00000                 NaN
 -11.7943       -30.2848        1.00000        1.00000                 NaN
 -11.7532       -30.2848        1.00000        1.00000                 NaN
 -11.7120       -30.2848        1.00000        1.00000                 NaN
 -11.6709       -30.2848        1.00000        1.00000                 NaN
 -11.6297       -30.2848        1.00000        1.00000                 NaN
 -11.5886       -30.2848        1.00000        1.00000                 NaN
 -11.5475       -30.2848        1.00000        1.00000                 NaN
 -11.5063       -30.2848        1.00000        1.00000                 NaN
 -11.4652       -30.2848        1.00000        1.00000                 NaN
 -11.4241       -30.2848        1.00000        1.00000                 NaN
 -11.3829       -30.2848        1.00000        1.00000                 NaN
 -11.3418       -30.2848        1.00000        1.00000                 NaN
 -11.3006       -30.2848        1.00000        1.00000                 NaN
 -11.2595       -30.2848        1.00000        1.00000                 NaN
 -11.2184       -30.2848        1.00000        1.00000                 NaN
 -11.1772       -30.2848        1.00000        1.00000                 NaN
 -11.1361       -30.2848        1.00000        1.00000                 NaN
 -11.0949       -30.2848        1.00000        1.00000                 NaN
 -11.0538       -30.2848        1.00000        1.00000                 NaN
 -11.0127       -30.2848        1.00000        1.00000                 NaN
 -10.9715       -30.2848        1.00000        1.00000                 NaN
 -10.9304       -30.2848        1.00000        1.00000                 NaN
 -10.8892       -30.2848        1.00000        1.00000                 NaN
 -10.8481       -30.2848        1.00000        1.00000                 NaN
 -10.8070       -30.2848        1.00000        1.00000                 NaN
 -10.7658       -30.2848        1.00000        1.00000                 NaN
 -10.7247       -30.2848        1.00000        1.00000                 NaN
 -10.6835       -30.2848        1.00000        1.00000                 NaN
 -10.6424       -30.2848        1.00000        1.00000                 NaN
 -10.6013       -30.2848        1.00000        1.00000                 NaN
 -10.5601       -30.2848        1.00000        1.00000                 NaN
 -10.5190       -30.2848        1.00000        1.00000                 NaN
 -10.4778       -30.2848        1.00000        1.00000                 NaN
 -10.4367       -30.2848        1.00000        1.00000                 NaN
 -10.3956       -30.2848        1.00000        1.00000                 NaN
 -10.3544       -30.2848        1.00000        1.00000                 NaN
 -10.3133       -30.2848        1.00000        1.00000                 NaN
 -10.2722       -30.2848        1.00000        1.00000                 NaN
 -10.2310       -30.2848        1.00000        1.00000                 NaN
 -10.1899       -30.2848        1.00000        1.00000                 NaN
 -10.1487       -30.2848        1.00000        1.00000                 NaN
 -10.1076       -30.2848        1.00000        1.00000                 NaN
 -10.0665       -30.2848        1.00000        1.00000                 NaN
 -10.0253       -30.2848        1.00000        1.00000                 NaN
 -9.98418       -30.2848        1.00000        1.00000                 NaN
 -9.94304       -30.2848        1.00000        1.00000                 NaN
 -9.90190       -30.2848        1.00000        1.00000                 NaN
 -9.86076       -30.2848        1.00000        1.00000                 NaN
 -9.81962       -30.2848        1.00000        1.00000                 NaN
 -9.77848       -30.2848        1.00000        1.00000                 NaN
 -9.73734       -30.2848        1.00000        1.00000                 NaN
 -9.69620       -30.2848        1.00000        1.00000                 NaN
 -9.65506       -30.2848        1.00000        1.00000                 NaN
 -9.61392       -30.2848        1.00000        1.00000                 NaN
 -9.57278       -30.2848        1.00000        1.00000                 NaN
 -9.53165       -30.2848        1.00000        1.00000                 NaN
 -9.49051       -30.2848        1.00000        1.00000                 NaN
 -9.44937       -30.2848        1.00000        1.00000                 NaN
 -9.40823       -30.2848        1.00000        1.00000                 NaN
 -9.36709       -30.2848        1.00000        1.00000                 NaN
 -9.32595       -30.2848        1.00000        1.00000                 NaN
 -9.28481       -30.2848        1.00000        1.00000                 NaN
 -9.24367       -30.2848        1.00000        1.00000                 NaN
 -9.20253       -30.2848        1.00000        1.00000                 NaN
 -9.16139       -30.2848        1.00000        1.00000                 NaN
 -9.12025       -30.2848        1.00000        1.00000                 NaN
 -9.07911       -30.2848        1.00000        1.00000                 NaN
 -9.03797       -30.2848        1.00000        1.00000                 NaN
 -8.99684       -30.2848        1.00000        1.00000                 NaN
 -8.95570       -30.2848        1.00000        1.00000                 NaN
 -8.91456       -30.2848        1.00000        1.00000                 NaN
 -8.87342       -30.2848        1.00000        1.00000                 NaN
 -8.83228       -30.2848        1.00000        1.00000                 NaN
 -8.79114       -30.2848        1.00000        1.00000                 NaN
 -8.75000       -30.2848        1.00000        1.00000                 NaN
 -8.70886       -30.2848        1.00000        1.00000                 NaN
 -8.66772       -30.2848        1.00000        1.00000                 NaN
 -8.62658       -30.2848        1.00000        1.00000                 NaN
 -8.58544       -30.2848        1.00000        1.00000                 NaN
 -8.54430       -30.2848        1.00000        1.00000                 NaN
 -8.50316       -30.2848        1.00000        1.00000                 NaN
 -8.46203       -30.2848        1.00000        1.00000                 NaN
 -8.42089       -30.2848        1.00000        1.00000                 NaN
 -8.37975       -30.2848        1.00000        1.00000                 NaN
 -8.33861       -30.2848        1.00000        1.00000                 NaN
 -8.29747       -30.2848        1.00000        1.00000                 NaN
 -8.25633       -30.2848        1.00000        1.00000                 NaN
 -8.21519       -30.2848        1.00000        1.00000                 NaN
 -8.17405       -30.2848        1.00000        1.00000                 NaN
 -8.13291       -30.2848        1.00000        1.00000                 NaN
 -8.09177       -30.2848        1.00000        1.00000                 NaN
 -8.05063       -30.2848        1.00000        1.00000                 NaN
 -8.00949       -30.2848        1.00000        1.00000                 NaN
 -7.96835       -30.2848        1.00000        1.00000                 NaN
 -7.92722       -30.2848                 NaN   1.00000        1.00000     
 -7.88608       -30.2848                 NaN   1.00000        1.00000     
 -7.84494       -30.2848                 NaN   1.00000        1.00000     
 -7.80380       -30.2848                 NaN   1.00000        1.00000     
 -7.76266       -30.2848                 NaN   1.00000        1.00000     
 -7.72152       -30.2848                 NaN   1.00000        1.00000     
 -7.68038       -30.2848                 NaN   1.00000        1.00000     
 -7.63924       -30.2848                 NaN   1.00000        1.00000     
 -7.59810       -30.2848                 NaN   1.00000        1.00000     
 -7.55696       -30.2848                 NaN   1.00000        1.00000     
 -7.51582       -30.2848                 NaN   1.00000        1.00000     
 -7.47468       -30.2848                 NaN   1.00000        1.00000     
 -7.43354       -30.2848                 NaN   1.00000        1.00000     
 -7.39241       -30.2848                 NaN   1.00000        1.00000     
 -7.35127       -30.2848                 NaN   1.00000        1.00000     
 -7.31013       -30.2848                 NaN   1.00000        1.00000     
 -7.26899       -30.2848                 NaN   1.00000        1.00000     
 -7.22785       -30.2848                 NaN   1.00000        1.00000     
 -7.18671       -30.2848                 NaN   1.00000        1.00000     
 -7.14557       -30.2848                 NaN   1.00000        1.00000     
 -7.10443       -30.2848                 NaN   1.00000        1.00000     
 -7.06329       -30.2848                 NaN   1.00000        1.00000     
 -7.02215       -30.2848                 NaN   1.00000        1.00000     
 -6.98101       -30.2848                 NaN   1.00000        1.00000     
 -6.93987       -30.2848                 NaN   1.00000        1.00000     
 -6.89873       -30.2848                 NaN   1.00000        1.00000     
 -6.85759       -30.2848                 NaN   1.00000        1.00000     
 -6.81646       -30.2848                 NaN            NaN   1.00000     
 -6.77532       -30.2848                 NaN            NaN   1.00000     
 -6.73418       -30.2848                 NaN            NaN   1.00000     
 -6.69304       -30.2848                 NaN            NaN   1.00000     
 -6.65190       -30.2848                 NaN            NaN   1.00000     
 -6.61076       -30.2848                 NaN            NaN   1.00000     
 -6.56962       -30.2848                 NaN            NaN   1.00000     
 -6.52848       -30.2848                 NaN            NaN   1.00000     
 -6.48734       -30.2848                 NaN            NaN   1.00000     
 -6.44620       -30.2848                 NaN            NaN   1.00000     
 -6.40506       -30.2848                 NaN            NaN   1.00000     
 -6.36392       -30.2848                 NaN            NaN   1.00000     
 -6.32278       -30.2848                 NaN            NaN   1.00000     
 -6.28165       -30.2848                 NaN            NaN   1.00000     
 -6.24051       -30.2848                 NaN            NaN   1.00000     
 -6.19937       -30.2848                 NaN            NaN   1.00000     
 -6.15823       -30.2848                 NaN            NaN   1.00000     
 -6.11709       -30.2848                 NaN            NaN   1.00000     
 -6.07595       -30.2848                 NaN            NaN   1.00000     
 -6.03481       -30.2848                 NaN            NaN   1.00000     
 -5.99367       -30.2848                 NaN            NaN   1.00000     
 -5.95253       -30.2848                 NaN            NaN   1.00000     
 -5.91139       -30.2848                 NaN            NaN   1.00000     
 -5.87025       -30.2848                 NaN            NaN   1.00000     
 -5.82911       -30.2848                 NaN            NaN   1.00000     
 -5.78797       -30.2848                 NaN            NaN   1.00000     
 -5.74684       -30.2848                 NaN            NaN   1.00000     
 -5.70570       -30.2848                 NaN            NaN   1.00000     
 -5.66456       -30.2848                 NaN            NaN   1.00000     
 -5.62342       -30.2848                 NaN            NaN   1.00000     
 -5.58228       -30.2848                 NaN            NaN   1.00000     
 -5.54114       -30.2848                 NaN            NaN   1.00000     
 -5.50000       -30.2848                 NaN            NaN   1.00000     
 -5.45886       -30.2848                 NaN            NaN   1.00000     
 -5.41772       -30.2848                 NaN            NaN   1.00000     
 -5.37658       -30.2848                 NaN            NaN   1.00000     
 -5.33544       -30.2848                 NaN            NaN   1.00000     
 -5.29430       -30.2848                 NaN            NaN   1.00000     
 -5.25316       -30.2848                 NaN            NaN   1.00000     
 -5.21203       -30.2848                 NaN            NaN   1.00000     
 -5.17089       -30.2848                 NaN            NaN   1.00000     
 -5.12975       -30.2848                 NaN            NaN   1.00000     
 -5.08861       -30.2848                 NaN            NaN   1.00000     
 -5.04747       -30.2848                 NaN            NaN   1.00000     
 -5.00633       -30.2848                 NaN            NaN   1.00000     
 -4.96519       -30.2848                 NaN            NaN   1.00000     
 -4.92405       -30.2848                 NaN            NaN   1.00000     
 -4.88291       -30.2848                 NaN            NaN   1.00000     
 -4.84177       -30.2848                 NaN            NaN   1.00000     
 -4.80063       -30.2848                 NaN            NaN   1.00000     
 -4.75949       -30.2848                 NaN            NaN   1.00000     
 -4.71835       -30.2848                 NaN            NaN   1.00000     
 -4.67722       -30.2848                 NaN            NaN   1.00000     
 -4.63608       -30.2848                 NaN            NaN   1.00000     
 -4.59494       -30.2848                 NaN            NaN   1.00000     
 -4.55380       -30.2848                 NaN            NaN   1.00000     
 -4.51266       -30.2848                 NaN            NaN   1.00000     
 -4.47152       -30.2848                 NaN            NaN   1.00000     
 -4.43038       -30.2848                 NaN            NaN   1.00000     
 -4.38924       -30.2848                 NaN            NaN   1.00000     
 -4.34810       -30.2848                 NaN            NaN   1.00000     
 -4.30696       -30.2848                 NaN            NaN   1.00000     
 -4.26582       -30.2848                 NaN            NaN   1.00000     
 -4.22468       -30.2848                 NaN            NaN   1.00000     
 -4.18354       -30.2848                 NaN            NaN   1.00000     
 -4.14241       -30.2848                 NaN            NaN   1.00000     
 -4.10127       -30.2848                 NaN            NaN   1.00000     
 -4.06013       -30.2848                 NaN            NaN   1.00000     
 -4.01899       -30.2848                 NaN            NaN   1.00000     
 -3.97785       -30.2848                 NaN            NaN   1.00000     
 -3.93671       -30.2848                 NaN            NaN   1.00000     
 -3.89557       -30.2848                 NaN            NaN   1.00000     
 -3.85443       -30.2848                 NaN            NaN   1.00000     
 -3.81329       -30.2848                 NaN            NaN   1.00000     
 -3.77215       -30.2848                 NaN            NaN   1.00000     
 -3.73101       -30.2848                 NaN            NaN   1.00000     
 -3.68987       -30.2848                 NaN            NaN   1.00000     
 -3.64873       -30.2848                 NaN            NaN   1.00000     
 -3.60759       -30.2848                 NaN            NaN   1.00000     
 -3.56646       -30.2848                 NaN            NaN   1.00000     
 -3.52532       -30.2848                 NaN            NaN   1.00000     
 -3.48418       -30.2848                 NaN            NaN   1.00000     
 -3.44304       -30.2848                 NaN            NaN   1.00000     
 -3.40190       -30.2848                 NaN            NaN   1.00000     
 -3.36076       -30.2848                 NaN            NaN   1.00000     
 -3.31962       -30.2848                 NaN            NaN   1.00000     
 -3.27848       -30.2848                 NaN            NaN   1.00000     
 -3.23734       -30.2848                 NaN            NaN   1.00000     
 -3.19620       -30.2848                 NaN            NaN   1.00000     
 -3.15506       -30.2848                 NaN            NaN   1.00000     
 -3.11392       -30.2848                 NaN            NaN   1.00000     
 -3.07278       -30.2848                 NaN            NaN   1.00000     
 -3.03165       -30.2848                 NaN            NaN   1.00000     
 -2.99051       -30.2848                 NaN            NaN   1.00000     
 -2.94937       -30.2848                 NaN            NaN   1.00000     
 -2.90823       -30.2848                 NaN            NaN   1.00000     
 -2.86709       -30.2848                 NaN            NaN   1.00000     
 -2.82595       -30.2848                 NaN            NaN   1.00000     
 -2.78481       -30.2848                 NaN            NaN   1.00000     
 -2.74367       -30.2848                 NaN            NaN   1.00000     
 -2.70253       -30.2848                 NaN            NaN   1.00000     
 -2.66139       -30.2848                 NaN            NaN   1.00000     
 -2.62025       -30.2848                 NaN            NaN   1.00000     
 -2.57911       -30.2848                 NaN            NaN   1.00000     
 -2.53797       -30.2848                 NaN            NaN   1.00000     
 -2.49684       -30.2848                 NaN            NaN   1.00000     
 -2.45570       -30.2848                 NaN            NaN   1.00000     
 -2.41456       -30.2848                 NaN            NaN   1.00000     
 -2.37342       -30.2848                 NaN            NaN   1.00000     
 -2.33228       -30.2848                 NaN            NaN   1.00000     
 -2.29114       -30.2848                 NaN            NaN   1.00000     
 -2.25000       -30.2848                 NaN            NaN   1.00000     
 -2.20886       -30.2848                 NaN            NaN   1.00000     
 -2.16772       -30.2848                 NaN            NaN   1.00000     
 -2.12658       -30.2848                 NaN            NaN   1.00000     
 -2.08544       -30.2848                 NaN            NaN   1.00000     
 -2.04430       -30.2848                 NaN            NaN   1.00000     
 -2.00316       -30.2848                 NaN            NaN   1.00000     
 -1.96203       -30.2848                 NaN            NaN   1.00000     
 -1.92089       -30.2848                 NaN            NaN   1.00000     
 -1.87975       -30.2848                 NaN            NaN   1.00000     
 -1.83861       -30.2848                 NaN            NaN   1.00000     
 -1.79747       -30.2848                 NaN            NaN   1.00000     
 -1.75633       -30.2848                 NaN            NaN   1.00000     
 -1.71519       -30.2848                 NaN            NaN   1.00000     
 -1.67405       -30.2848                 NaN            NaN   1.00000     
 -1.63291       -30.2848                 NaN            NaN   1.00000     
 -1.59177       -30.2848                 NaN            NaN   1.00000     
 -1.55063       -30.2848                 NaN            NaN   1.00000     
 -1.50949       -30.2848                 NaN            NaN   1.00000     
 -1.46835       -30.2848                 NaN            NaN   1.00000     
 -1.42722       -30.2848                 NaN            NaN   1.00000     
 -1.38608       -30.2848                 NaN            NaN   1.00000     
 -1.34494       -30.2848                 NaN            NaN   1.00000     
 -1.30380       -30.2848                 NaN            NaN   1.00000     
 -1.26266       -30.2848                 NaN            NaN   1.00000     
 -1.22152       -30.2848                 NaN            NaN   1.00000     
 -1.18038       -30.2848                 NaN            NaN   1.00000     
 -1.13924       -30.2848                 NaN            NaN   1.00000     
 -1.09810       -30.2848                 NaN            NaN   1.00000     
 -1.05696       -30.2848                 NaN            NaN   1.00000     
 -1.01582       -30.2848                 NaN            NaN   1.00000     
-0.974684       -30.2848                 NaN            NaN   1.00000     
-0.933544       -30.2848                 NaN            NaN   1.00000     
-0.892405       -30.2848                 NaN            NaN   1.00000     
-0.851266       -30.2848                 NaN            NaN   1.00000     
-0.810127       -30.2848                 NaN            NaN   1.00000     
-0.768987       -30.2848                 NaN            NaN   1.00000     
-0.727848       -30.2848                 NaN            NaN   1.00000     
-0.686709       -30.2848                 NaN            NaN   1.00000     
-0.645570       -30.2848                 NaN            NaN   1.00000     
-0.604430       -30.2848                 NaN            NaN   1.00000     
-0.563291       -30.2848                 NaN            NaN   1.00000     
-0.522152       -30.2848                 NaN            NaN   1.00000     
-0.481013       -30.2848                 NaN            NaN   1.00000     
-0.439873       -30.2848                 NaN            NaN   1.00000     
-0.398734       -30.2848                 NaN            NaN   1.00000     
-0.357595       -30.2848                 NaN            NaN   1.00000     
-0.316456       -30.2848                 NaN            NaN   1.00000     
-0.275316       -30.2848                 NaN            NaN   1.00000     
-0.234177       -30.2848                 NaN            NaN   1.00000     
-0.193038       -30.2848                 NaN            NaN   1.00000     
-0.151899       -30.2848                 NaN            NaN   1.00000     
-0.110759       -30.2848                 NaN            NaN   1.00000     
-0.696203E-001  -30.2848                 NaN            NaN   1.00000     
-0.284810E-001  -30.2848                 NaN            NaN   1.00000     
 0.126582E-001  -30.2848                 NaN            NaN   1.00000     
 0.537975E-001  -30.2848                 NaN            NaN   1.00000     
 0.949367E-001  -30.2848                 NaN            NaN   1.00000     
 0.136076       -30.2848                 NaN            NaN   1.00000     
 0.177215       -30.2848                 NaN            NaN   1.00000     
 0.218354       -30.2848                 NaN            NaN  0.999999     
 0.259494       -30.2848                 NaN            NaN  0.999999     
 0.300633       -30.2848                 NaN            NaN   1.00000     
 0.341772       -30.2848                 NaN            NaN  0.999999     
 0.382911       -30.2848                 NaN            NaN  0.999999     
 0.424051       -30.2848                 NaN            NaN  0.999999     
 0.465190       -30.2848                 NaN            NaN  0.999999     
 0.506329       -30.2848                 NaN            NaN  0.999999     
 0.547468       -30.2848                 NaN            NaN  0.999999     
 0.588608       -30.2848                 NaN            NaN  0.999999     
 0.629747       -30.2848                 NaN            NaN  0.999999     
 0.670886       -30.2848                 NaN            NaN  0.999999     
 0.712025       -30.2848                 NaN            NaN  0.999998     
 0.753165       -30.2848                 NaN            NaN  0.999998     
 0.794304       -30.2848                 NaN            NaN  0.999999     
 0.835443       -30.2848                 NaN            NaN  0.999997     
 0.876582       -30.2848                 NaN            NaN  0.999997     
 0.917722       -30.2848                 NaN            NaN  0.999998     
 0.958861       -30.2848                 NaN            NaN  0.999998     
  1.00000       -30.2848                 NaN            NaN  0.999997     
 -12.0000       -29.9367        1.00000        1.00000                 NaN
 -11.9589       -29.9367        1.00000        1.00000                 NaN
 -11.9177       -29.9367        1.00000        1.00000                 NaN
 -11.8766       -29.9367        1.00000        1.00000                 NaN
 -11.8354       -29.9367        1.00000        1.00000                 NaN
 -11.7943       -29.9367        1.00000        1.00000                 NaN
 -11.7532       -29.9367        1.00000        1.00000                 NaN
 -11.7120       -29.9367        1.00000        1.00000                 NaN
 -11.6709       -29.9367        1.00000        1.00000                 NaN
 -11.6297       -29.9367        1.00000        1.00000                 NaN
 -11.5886       -29.9367        1.00000        1.00000                 NaN
 -11.5475       -29.9367        1.00000        1.00000                 NaN
 -11.5063       -29.9367        1.00000        1.00000                 NaN
 -11.4652       -29.9367        1.00000        1.00000                 NaN
 -11.4241       -29.9367        1.00000        1.00000                 NaN
 -11.3829       -29.9367        1.00000        1.00000                 NaN
 -11.3418       -29.9367        1.00000        1.00000                 NaN
 -11.3006       -29.9367        1.00000        1.00000                 NaN
 -11.2595       -29.9367        1.00000        1.00000                 NaN
 -11.2184       -29.9367        1.00000        1.00000                 NaN
 -11.1772       -29.9367        1.00000        1.00000                 NaN
 -11.1361       -29.9367        1.00000        1.00000                 NaN
 -11.0949       -29.9367        1.00000        1.00000                 NaN
 -11.0538       -29.9367        1.00000        1.00000                 NaN
 -11.0127       -29.9367        1.00000        1.00000                 NaN
 -10.9715       -29.9367        1.00000        1.00000                 NaN
 -10.9304       -29.9367        1.00000        1.00000                 NaN
 -10.8892       -29.9367        1.00000        1.00000                 NaN
 -10.8481       -29.9367        1.00000        1.00000                 NaN
 -10.8070       -29.9367        1.00000        1.00000                 NaN
 -10.7658       -29.9367        1.00000        1.00000                 NaN
 -10.7247       -29.9367        1.00000        1.00000                 NaN
 -10.6835       -29.9367        1.00000        1.00000                 NaN
 -10.6424       -29.9367        1.00000        1.00000                 NaN
 -10.6013       -29.9367        1.00000        1.00000                 NaN
 -10.5601       -29.9367        1.00000        1.00000                 NaN
 -10.5190       -29.9367        1.00000        1.00000                 NaN
 -10.4778       -29.9367        1.00000        1.00000                 NaN
