|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           9
f_CO2          f_O2           O(HP)          Opx(HP)        iron           mt             hem            Cc(AE)         q             
 -5.78797       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.74684       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.70570       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.66456       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.62342       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.58228       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.54114       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.50000       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.45886       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.41772       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.37658       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.33544       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.29430       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.25316       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.21203       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.17089       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.12975       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.08861       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.04747       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -5.00633       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.96519       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.92405       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.88291       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.84177       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.80063       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.75949       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.71835       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.67722       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.63608       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.59494       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.55380       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.51266       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.47152       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.43038       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.38924       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.34810       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.30696       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.26582       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.22468       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.18354       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.14241       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.10127       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.06013       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -4.01899       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.97785       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.93671       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.89557       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.85443       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.81329       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.77215       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.73101       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.68987       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.64873       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.60759       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.56646       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.52532       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.48418       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.44304       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.40190       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.36076       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.31962       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.27848       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.23734       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.19620       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.15506       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.11392       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.07278       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -3.03165       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.99051       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.94937       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.90823       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.86709       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.82595       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.78481       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.74367       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.70253       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.66139       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.62025       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.57911       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.53797       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.49684       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.45570       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.41456       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.37342       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.33228       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.29114       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.25000       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.20886       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.16772       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.12658       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.08544       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.04430       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -2.00316       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.96203       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.92089       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.87975       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.83861       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.79747       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.75633       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.71519       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.67405       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.63291       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.59177       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.55063       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.50949       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.46835       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.42722       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.38608       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.34494       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.30380       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.26266       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.22152       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.18038       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.13924       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.09810       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.05696       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -1.01582       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.974684       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.933544       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.892405       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.851266       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.810127       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.768987       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.727848       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.686709       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.645570       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.604430       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.563291       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.522152       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.481013       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.439873       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.398734       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.357595       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.316456       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.275316       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.234177       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.193038       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.151899       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.110759       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.696203E-001  -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
-0.284810E-001  -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.126582E-001  -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.537975E-001  -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.949367E-001  -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.136076       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.177215       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.218354       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.259494       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.300633       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.341772       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.382911       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.424051       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.465190       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.506329       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.547468       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.588608       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.629747       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.670886       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.712025       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.753165       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.794304       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.835443       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.876582       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.917722       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 0.958861       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
  1.00000       -25.7595                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -12.0000       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.9589       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.9177       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.8766       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.8354       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.7943       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.7532       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.7120       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.6709       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.6297       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.5886       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.5475       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.5063       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.4652       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.4241       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.3829       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.3418       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.3006       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.2595       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.2184       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.1772       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.1361       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.0949       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.0538       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.0127       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.9715       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.9304       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.8892       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.8481       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.8070       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.7658       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.7247       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.6835       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.6424       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.6013       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.5601       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.5190       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.4778       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.4367       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.3956       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.3544       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.3133       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.2722       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.2310       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.1899       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.1487       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.1076       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.0665       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -10.0253       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.98418       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.94304       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.90190       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.86076       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.81962       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.77848       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.73734       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.69620       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.65506       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.61392       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.57278       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.53165       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.49051       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.44937       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.40823       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.36709       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.32595       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.28481       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.24367       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.20253       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.16139       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.12025       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.07911       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -9.03797       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.99684       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.95570       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.91456       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.87342       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.83228       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.79114       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.75000       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.70886       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.66772       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.62658       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.58544       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.54430       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.50316       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.46203       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.42089       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.37975       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.33861       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.29747       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.25633       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.21519       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.17405       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.13291       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.09177       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.05063       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -8.00949       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -7.96835       -25.4114        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -7.92722       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.88608       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.84494       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.80380       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.76266       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.72152       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.68038       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.63924       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.59810       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.55696       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.51582       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.47468       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.43354       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.39241       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.35127       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.31013       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.26899       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.22785       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.18671       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.14557       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.10443       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.06329       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -7.02215       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -6.98101       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -6.93987       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -6.89873       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -6.85759       -25.4114                 NaN   63.8708                 NaN            NaN   24.6964        11.4328                 NaN
 -6.81646       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.77532       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.73418       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.69304       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.65190       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.61076       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.56962       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.52848       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
 -6.48734       -25.4114                 NaN            NaN            NaN            NaN   17.6957        49.1519        33.1524     
